java -jar RankLib-2.1-patched.jar -train MSLR-WEB10K/Fold1/train.txt -ranker 6 -test MSLR-WEB10K/Fold1/test.txt -validate MSLR-WEB10K/Fold1/vali.txt -metric2t NDCG@10 -tc 10 -round 100

[+] General Parameters:
Training data:	MSLR-WEB10K/Fold1/train.txt
Test data:	MSLR-WEB10K/Fold1/test.txt
Validation data:	MSLR-WEB10K/Fold1/vali.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 10
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [MSLR-WEB10K/Fold1/train.txt]... [Done.]            
(6000 ranked lists, 723412 entries read)
Reading feature file [MSLR-WEB10K/Fold1/vali.txt]... [Done.]            
(2000 ranked lists, 235259 entries read)
Reading feature file [MSLR-WEB10K/Fold1/test.txt]... [Done.]            
(2000 ranked lists, 241521 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
681     | 0.4436    | 0.4443    | 
682     | 0.4436    | 0.4444    | 
683     | 0.4436    | 0.4444    | 
684     | 0.4435    | 0.4443    | 
685     | 0.4435    | 0.4444    | 
686     | 0.4436    | 0.4444    | 
687     | 0.4436    | 0.4444    | 
688     | 0.4436    | 0.4443    | 
689     | 0.4436    | 0.4443    | 
690     | 0.4436    | 0.4442    | 
691     | 0.4437    | 0.4442    | 
692     | 0.4436    | 0.4441    | 
693     | 0.4436    | 0.4442    | 
694     | 0.4436    | 0.4444    | 
695     | 0.4436    | 0.4445    | 
696     | 0.4436    | 0.4444    | 
697     | 0.4436    | 0.4444    | 
698     | 0.4437    | 0.4443    | 
699     | 0.4437    | 0.4443    | 
700     | 0.4438    | 0.4442    | 
701     | 0.4438    | 0.4443    | 
702     | 0.4438    | 0.4443    | 
703     | 0.4436    | 0.4444    | 
704     | 0.4437    | 0.4445    | 
705     | 0.4436    | 0.4446    | 
706     | 0.4436    | 0.4442    | 
707     | 0.4437    | 0.4443    | 
708     | 0.4438    | 0.4445    | 
709     | 0.4438    | 0.4444    | 
710     | 0.4438    | 0.4444    | 
711     | 0.4438    | 0.4444    | 
712     | 0.4438    | 0.4444    | 
713     | 0.4438    | 0.4445    | 
714     | 0.4438    | 0.4445    | 
715     | 0.4438    | 0.4446    | 
716     | 0.4439    | 0.4446    | 
717     | 0.4438    | 0.4445    | 
718     | 0.4438    | 0.4444    | 
719     | 0.4438    | 0.4444    | 
720     | 0.4438    | 0.4443    | 
721     | 0.4439    | 0.4442    | 
722     | 0.4439    | 0.4442    | 
723     | 0.4439    | 0.4442    | 
724     | 0.4439    | 0.4441    | 
725     | 0.4439    | 0.4442    | 
726     | 0.4439    | 0.4442    | 
727     | 0.444     | 0.4442    | 
728     | 0.444     | 0.4442    | 
729     | 0.4441    | 0.4443    | 
730     | 0.4441    | 0.4443    | 
731     | 0.4441    | 0.4443    | 
732     | 0.444     | 0.4443    | 
733     | 0.4441    | 0.4444    | 
734     | 0.4441    | 0.4444    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.4431
NDCG@10 on validation data: 0.4448
---------------------------------
NDCG@10 on test data: 0.4285
