java -jar RankLib-2.1-patched.jar -train MSLR-WEB10K/Fold3/train.txt -ranker 6 -test MSLR-WEB10K/Fold3/test.txt -validate MSLR-WEB10K/Fold3/vali.txt -metric2t NDCG@10 -tc 10 -round 100

[+] General Parameters:
Training data:	MSLR-WEB10K/Fold3/train.txt
Test data:	MSLR-WEB10K/Fold3/test.txt
Validation data:	MSLR-WEB10K/Fold3/vali.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 10
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [MSLR-WEB10K/Fold3/train.txt]... [Done.]            
(6000 ranked lists, 719111 entries read)
Reading feature file [MSLR-WEB10K/Fold3/vali.txt]... [Done.]            
(2000 ranked lists, 241988 entries read)
Reading feature file [MSLR-WEB10K/Fold3/test.txt]... [Done.]            
(2000 ranked lists, 239093 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
683     | 0.4448    | 0.4291    | 
684     | 0.4447    | 0.4292    | 
685     | 0.4449    | 0.4297    | 
686     | 0.445     | 0.4295    | 
687     | 0.4449    | 0.4298    | 
688     | 0.445     | 0.4298    | 
689     | 0.4449    | 0.4299    | 
690     | 0.4449    | 0.43      | 
691     | 0.4448    | 0.43      | 
692     | 0.4448    | 0.4297    | 
693     | 0.445     | 0.4298    | 
694     | 0.445     | 0.4297    | 
695     | 0.445     | 0.4297    | 
696     | 0.4449    | 0.4295    | 
697     | 0.4449    | 0.4294    | 
698     | 0.4449    | 0.4295    | 
699     | 0.4449    | 0.4296    | 
700     | 0.4449    | 0.4297    | 
701     | 0.4448    | 0.4296    | 
702     | 0.4449    | 0.4296    | 
703     | 0.4448    | 0.4296    | 
704     | 0.4449    | 0.4295    | 
705     | 0.445     | 0.4294    | 
706     | 0.4449    | 0.4296    | 
707     | 0.4451    | 0.4297    | 
708     | 0.4451    | 0.4296    | 
709     | 0.4451    | 0.4296    | 
710     | 0.4452    | 0.4296    | 
711     | 0.4453    | 0.4295    | 
712     | 0.4452    | 0.4295    | 
713     | 0.4452    | 0.4295    | 
714     | 0.4452    | 0.4295    | 
715     | 0.4452    | 0.4295    | 
716     | 0.4453    | 0.4293    | 
717     | 0.4452    | 0.4294    | 
718     | 0.4452    | 0.4292    | 
719     | 0.4452    | 0.4292    | 
720     | 0.4452    | 0.4292    | 
721     | 0.4452    | 0.4292    | 
722     | 0.4452    | 0.4292    | 
723     | 0.4453    | 0.4292    | 
724     | 0.4452    | 0.4291    | 
725     | 0.4453    | 0.4291    | 
726     | 0.4453    | 0.4292    | 
727     | 0.4454    | 0.4292    | 
728     | 0.4455    | 0.4292    | 
729     | 0.4454    | 0.4293    | 
730     | 0.4455    | 0.4293    | 
731     | 0.4456    | 0.4293    | 
732     | 0.4455    | 0.4293    | 
733     | 0.4455    | 0.4291    | 
734     | 0.4456    | 0.4291    | 
735     | 0.4456    | 0.4291    | 
736     | 0.4457    | 0.4292    | 
737     | 0.4457    | 0.4292    | 
738     | 0.4457    | 0.4292    | 
739     | 0.4456    | 0.4292    | 
740     | 0.4457    | 0.4294    | 
741     | 0.4457    | 0.4293    | 
742     | 0.4457    | 0.4293    | 
743     | 0.4457    | 0.4295    | 
744     | 0.4456    | 0.4295    | 
745     | 0.4456    | 0.4295    | 
746     | 0.4456    | 0.4294    | 
747     | 0.4456    | 0.4295    | 
748     | 0.4457    | 0.4294    | 
749     | 0.4457    | 0.4295    | 
750     | 0.4457    | 0.4295    | 
751     | 0.4458    | 0.4297    | 
752     | 0.4458    | 0.4297    | 
753     | 0.4458    | 0.4296    | 
754     | 0.4458    | 0.4295    | 
755     | 0.4457    | 0.4295    | 
756     | 0.4458    | 0.4294    | 
757     | 0.4457    | 0.4295    | 
758     | 0.4458    | 0.4297    | 
759     | 0.4458    | 0.4297    | 
760     | 0.4458    | 0.4297    | 
761     | 0.4458    | 0.4296    | 
762     | 0.4458    | 0.4296    | 
763     | 0.4458    | 0.4297    | 
764     | 0.4458    | 0.4297    | 
765     | 0.4458    | 0.4297    | 
766     | 0.4458    | 0.4296    | 
767     | 0.4458    | 0.4296    | 
768     | 0.4459    | 0.4296    | 
769     | 0.4459    | 0.4298    | 
770     | 0.4459    | 0.4297    | 
771     | 0.4459    | 0.4297    | 
772     | 0.4459    | 0.4297    | 
773     | 0.4458    | 0.4297    | 
774     | 0.4458    | 0.4297    | 
775     | 0.4458    | 0.4296    | 
776     | 0.4458    | 0.4296    | 
777     | 0.4458    | 0.4296    | 
778     | 0.4458    | 0.4296    | 
779     | 0.4458    | 0.4296    | 
780     | 0.4458    | 0.4295    | 
781     | 0.4458    | 0.4296    | 
782     | 0.4459    | 0.4296    | 
783     | 0.446     | 0.4296    | 
784     | 0.446     | 0.4297    | 
785     | 0.446     | 0.4296    | 
786     | 0.446     | 0.4295    | 
787     | 0.446     | 0.4296    | 
788     | 0.446     | 0.4296    | 
789     | 0.446     | 0.4295    | 
790     | 0.446     | 0.4295    | 
791     | 0.446     | 0.4295    | 
792     | 0.446     | 0.4295    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.4448
NDCG@10 on validation data: 0.43
---------------------------------
NDCG@10 on test data: 0.4263
